transition_date,year,month,person_id,age_group,age,gender,race,facility,full_name,time_period,state_id,state_code
2018-02-10,2018,2,0002173846,30-34,31,FEMALE,WHITE,FACILITY_1,"Williams, Elijah",months_25_60,50434,US_OZ
2018-02-27,2018,2,0004152811,30-34,33,MALE,BLACK,FACILITY_2,"Anderson, Isabella",months_25_60,82435,US_OZ
2018-02-13,2018,2,0002564315,30-34,34,MALE,BLACK,FACILITY_2,"Garcia, Oliver",months_25_60,16596,US_OZ
2018-02-15,2018,2,0002034290,30-34,30,MALE,WHITE,FACILITY_2,"Gonzales, Evelyn",months_25_60,86893,US_OZ
2018-02-28,2018,2,0001815994,30-34,30,FEMALE,BLACK,FACILITY_2,"Rodriguez, James",months_25_60,50279,US_OZ
2018-02-17,2018,2,0002645109,30-34,31,FEMALE,HISPANIC,FACILITY_2,"Williams, Mia",months_25_60,62975,US_OZ
2018-02-05,2018,2,0002615798,30-34,33,FEMALE,HISPANIC,FACILITY_2,"Brown, Lucas",months_25_60,29368,US_OZ
2018-02-06,2018,2,0007902769,30-34,30,FEMALE,WHITE,FACILITY_2,"Anderson, Elijah",months_25_60,17244,US_OZ
2018-02-11,2018,2,0009863175,30-34,33,FEMALE,WHITE,FACILITY_2,"Anderson, Isabella",months_25_60,72472,US_OZ
2018-02-14,2018,2,0004348086,30-34,32,MALE,HISPANIC,FACILITY_3,"Smith, Sophia",months_25_60,64382,US_OZ
2018-02-25,2018,2,0005675279,30-34,34,MALE,WHITE,FACILITY_3,"Rodriguez, Evelyn",months_25_60,79246,US_OZ
2018-02-01,2018,2,0001230449,30-34,33,FEMALE,BLACK,FACILITY_3,"Garcia, Benjamin",months_25_60,13687,US_OZ
2018-02-09,2018,2,0002479861,30-34,34,FEMALE,WHITE,FACILITY_3,"Rodriguez, Mia",months_25_60,61490,US_OZ
2018-02-03,2018,2,0003051980,30-34,31,FEMALE,WHITE,FACILITY_3,"Gonzales, Oliver",months_25_60,89241,US_OZ
2018-02-16,2018,2,0004491166,30-34,31,MALE,BLACK,FACILITY_4,"Smith, Mason",months_25_60,03629,US_OZ
2018-02-28,2018,2,0007320957,30-34,33,MALE,HISPANIC,FACILITY_4,"Anderson, Benjamin",months_25_60,62471,US_OZ
2018-02-10,2018,2,0009681204,30-34,34,MALE,WHITE,FACILITY_4,"Anderson, Elijah",months_25_60,10321,US_OZ
2018-02-03,2018,2,0006188562,30-34,34,FEMALE,BLACK,FACILITY_5,"Rodriguez, Emma",months_25_60,45536,US_OZ
2018-02-01,2018,2,0001103191,30-34,34,FEMALE,BLACK,FACILITY_5,"Rodriguez, Charlotte",months_25_60,14363,US_OZ
2018-02-18,2018,2,0003779119,30-34,32,FEMALE,WHITE,FACILITY_5,"Johnson, Amelia",months_25_60,27093,US_OZ
2018-02-15,2018,2,0004783720,30-34,30,FEMALE,WHITE,FACILITY_5,"Rodriguez, Lucas",months_25_60,39224,US_OZ
2018-02-16,2018,2,0000990815,60+,93,MALE,BLACK,FACILITY_1,"Johnson, Charlotte",months_25_60,95204,US_OZ
2018-02-16,2018,2,0004696740,60+,60,MALE,HISPANIC,FACILITY_1,"Rodriguez, Liam",months_25_60,98747,US_OZ
2018-02-06,2018,2,0001049244,60+,73,MALE,WHITE,FACILITY_1,"Jones, Olivia",months_25_60,20417,US_OZ
2018-02-09,2018,2,0007726630,60+,77,MALE,WHITE,FACILITY_1,"Davis, Ethan",months_25_60,71995,US_OZ
2018-02-28,2018,2,0007388464,60+,68,FEMALE,BLACK,FACILITY_1,"Jones, Evelyn",months_25_60,00032,US_OZ
2018-02-19,2018,2,0001821922,60+,75,FEMALE,BLACK,FACILITY_1,"Garcia, Olivia",months_25_60,43952,US_OZ
2018-02-07,2018,2,0006063346,60+,75,FEMALE,HISPANIC,FACILITY_1,"Davis, Benjamin",months_25_60,65046,US_OZ
2018-02-04,2018,2,0001666796,60+,99,FEMALE,HISPANIC,FACILITY_1,"Brown, Harper",months_25_60,83462,US_OZ
2018-02-09,2018,2,0008481128,60+,62,FEMALE,WHITE,FACILITY_1,"Gonzales, Ava",months_25_60,18519,US_OZ
2018-02-09,2018,2,0004497280,60+,89,MALE,BLACK,FACILITY_2,"Gonzales, James",months_25_60,16943,US_OZ
2018-02-13,2018,2,0006436098,60+,77,MALE,BLACK,FACILITY_2,"Smith, Benjamin",months_25_60,81878,US_OZ
2018-02-20,2018,2,0005021740,60+,68,MALE,HISPANIC,FACILITY_2,"Brown, Emma",months_25_60,56058,US_OZ
2018-02-28,2018,2,0004655292,60+,83,MALE,WHITE,FACILITY_2,"Gonzales, Oliver",months_25_60,46969,US_OZ
2018-02-21,2018,2,0003566294,60+,74,FEMALE,BLACK,FACILITY_2,"Johnson, William",months_25_60,71438,US_OZ
2018-02-25,2018,2,0001162948,60+,75,FEMALE,BLACK,FACILITY_2,"Johnson, James",months_25_60,83139,US_OZ
2018-02-22,2018,2,0005534528,60+,63,FEMALE,HISPANIC,FACILITY_2,"Gonzales, Oliver",months_25_60,03633,US_OZ
2018-02-23,2018,2,0005159262,60+,98,FEMALE,WHITE,FACILITY_2,"Rodriguez, Ethan",months_25_60,75065,US_OZ
2018-02-26,2018,2,0000401663,60+,86,MALE,BLACK,FACILITY_3,"Jones, Harper",months_25_60,58381,US_OZ
2018-02-08,2018,2,0001597158,60+,75,MALE,HISPANIC,FACILITY_3,"Smith, Sophia",months_25_60,82352,US_OZ
2018-02-18,2018,2,0006404065,60+,98,MALE,HISPANIC,FACILITY_3,"Jones, Charlotte",months_25_60,58447,US_OZ
2018-02-11,2018,2,0004675512,60+,61,MALE,WHITE,FACILITY_3,"Garcia, Charlotte",months_25_60,84749,US_OZ
2018-02-27,2018,2,0004759230,60+,77,FEMALE,BLACK,FACILITY_3,"Davis, James",months_25_60,56008,US_OZ
2018-02-10,2018,2,0004324597,60+,70,FEMALE,HISPANIC,FACILITY_3,"Rodriguez, Charlotte",months_25_60,20678,US_OZ
2018-02-07,2018,2,0001969662,60+,61,FEMALE,HISPANIC,FACILITY_3,"Davis, Oliver",months_25_60,62374,US_OZ
2018-02-12,2018,2,0009115890,60+,94,FEMALE,WHITE,FACILITY_3,"Gonzales, Lucas",months_25_60,72299,US_OZ
2018-02-03,2018,2,0007972712,60+,71,FEMALE,WHITE,FACILITY_3,"Davis, Benjamin",months_25_60,60856,US_OZ
2018-02-06,2018,2,0002558326,60+,80,MALE,BLACK,FACILITY_4,"Rodriguez, Harper",months_25_60,95302,US_OZ
2018-02-05,2018,2,0007925720,60+,83,MALE,BLACK,FACILITY_4,"Brown, Sophia",months_25_60,13580,US_OZ
2018-02-10,2018,2,0008947915,60+,68,MALE,WHITE,FACILITY_4,"Gonzales, Benjamin",months_25_60,17072,US_OZ
2018-02-24,2018,2,0000732674,60+,66,MALE,WHITE,FACILITY_4,"Rodriguez, Liam",months_25_60,50370,US_OZ
2018-02-08,2018,2,0009803223,60+,94,FEMALE,BLACK,FACILITY_4,"Johnson, William",months_25_60,39230,US_OZ
2018-02-18,2018,2,0003434875,60+,84,FEMALE,HISPANIC,FACILITY_4,"Smith, Charlotte",months_25_60,07156,US_OZ
2018-02-10,2018,2,0007919038,60+,97,FEMALE,HISPANIC,FACILITY_4,"Rodriguez, Sophia",months_25_60,33044,US_OZ
2018-02-19,2018,2,0002068888,60+,73,FEMALE,WHITE,FACILITY_4,"Johnson, Oliver",months_25_60,16892,US_OZ
2018-02-02,2018,2,0001034208,60+,67,MALE,BLACK,FACILITY_5,"Rodriguez, Harper",months_25_60,83247,US_OZ
2018-02-16,2018,2,0008130077,60+,86,MALE,BLACK,FACILITY_5,"Johnson, Ava",months_25_60,85981,US_OZ
2018-02-19,2018,2,0002287123,60+,61,MALE,HISPANIC,FACILITY_5,"Williams, Sophia",months_25_60,49549,US_OZ
2018-02-16,2018,2,0006600814,60+,85,MALE,HISPANIC,FACILITY_5,"Gonzales, Liam",months_25_60,21578,US_OZ
2018-02-24,2018,2,0004677968,60+,91,FEMALE,BLACK,FACILITY_5,"Davis, Elijah",months_25_60,54171,US_OZ
2018-02-06,2018,2,0004866628,60+,64,FEMALE,HISPANIC,FACILITY_5,"Brown, Ethan",months_25_60,43298,US_OZ
2018-02-15,2018,2,0007252214,60+,64,FEMALE,HISPANIC,FACILITY_5,"Johnson, Ethan",months_25_60,66676,US_OZ
2018-03-01,2018,3,0007986311,<25,21,MALE,BLACK,FACILITY_1,"Rodriguez, James",months_25_60,63318,US_OZ
2018-03-03,2018,3,0008270722,<25,18,MALE,HISPANIC,FACILITY_1,"Jones, Mason",months_25_60,83795,US_OZ
2018-03-09,2018,3,0003086479,<25,22,MALE,WHITE,FACILITY_1,"Davis, Ava",months_25_60,10862,US_OZ
2018-03-04,2018,3,0007763227,<25,20,FEMALE,BLACK,FACILITY_1,"Johnson, Liam",months_25_60,40010,US_OZ
2018-03-10,2018,3,0007549138,<25,22,FEMALE,BLACK,FACILITY_1,"Davis, Olivia",months_25_60,50448,US_OZ
2018-03-06,2018,3,0008321657,<25,23,FEMALE,HISPANIC,FACILITY_1,"Williams, Lucas",months_25_60,38242,US_OZ
2018-03-23,2018,3,0007985423,<25,21,MALE,BLACK,FACILITY_2,"Brown, Sophia",months_25_60,64009,US_OZ
2018-03-03,2018,3,0000154457,<25,20,MALE,HISPANIC,FACILITY_2,"Gonzales, Mason",months_25_60,76483,US_OZ
2018-03-23,2018,3,0003753265,<25,20,MALE,WHITE,FACILITY_2,"Garcia, Liam",months_25_60,19258,US_OZ
2018-03-03,2018,3,0006901935,<25,19,FEMALE,BLACK,FACILITY_2,"Garcia, William",months_25_60,25056,US_OZ
2018-03-07,2018,3,0000624477,<25,22,FEMALE,BLACK,FACILITY_2,"Johnson, Harper",months_25_60,49791,US_OZ
2018-03-25,2018,3,0009576407,<25,19,FEMALE,HISPANIC,FACILITY_2,"Williams, Lucas",months_25_60,89099,US_OZ
2018-03-14,2018,3,0008172760,<25,21,MALE,HISPANIC,FACILITY_3,"Davis, Benjamin",months_25_60,75971,US_OZ
2018-03-14,2018,3,0004872012,<25,23,MALE,HISPANIC,FACILITY_3,"Anderson, Sophia",months_25_60,28023,US_OZ
2018-03-10,2018,3,0000979662,<25,22,MALE,WHITE,FACILITY_3,"Rodriguez, Ava",months_25_60,31487,US_OZ
2018-03-18,2018,3,0003299084,<25,18,MALE,WHITE,FACILITY_3,"Gonzales, Benjamin",months_25_60,35220,US_OZ
2018-03-21,2018,3,0004122706,<25,18,FEMALE,BLACK,FACILITY_3,"Gonzales, Emma",months_25_60,46054,US_OZ
2018-03-21,2018,3,0009099130,<25,21,FEMALE,BLACK,FACILITY_3,"Smith, Ethan",months_25_60,30573,US_OZ
2018-03-25,2018,3,0009834321,<25,22,FEMALE,HISPANIC,FACILITY_3,"Anderson, William",months_25_60,02662,US_OZ
2018-03-11,2018,3,0001367339,<25,20,FEMALE,WHITE,FACILITY_3,"Jones, Emma",months_25_60,31383,US_OZ
2018-03-10,2018,3,0000681973,<25,18,MALE,HISPANIC,FACILITY_4,"Rodriguez, Harper",months_25_60,48206,US_OZ
2018-03-12,2018,3,0001442237,<25,22,MALE,HISPANIC,FACILITY_4,"Williams, Liam",months_25_60,33604,US_OZ
2018-03-08,2018,3,0003923266,<25,21,MALE,WHITE,FACILITY_4,"Davis, James",months_25_60,86852,US_OZ
2018-03-25,2018,3,0000725243,<25,20,MALE,WHITE,FACILITY_4,"Rodriguez, Charlotte",months_25_60,04819,US_OZ
2018-03-27,2018,3,0000044584,<25,23,FEMALE,WHITE,FACILITY_4,"Brown, Amelia",months_25_60,04905,US_OZ
2018-03-07,2018,3,0003858419,<25,21,FEMALE,WHITE,FACILITY_4,"Garcia, Ethan",months_25_60,60333,US_OZ
2018-03-15,2018,3,0002195781,<25,19,FEMALE,BLACK,FACILITY_5,"Gonzales, Oliver",months_25_60,84314,US_OZ
2018-03-02,2018,3,0006951577,<25,18,FEMALE,BLACK,FACILITY_5,"Johnson, Elijah",months_25_60,04240,US_OZ
2018-03-21,2018,3,0002495912,<25,18,FEMALE,WHITE,FACILITY_5,"Anderson, Oliver",months_25_60,60057,US_OZ
2018-03-03,2018,3,0006690286,<25,18,FEMALE,WHITE,FACILITY_5,"Rodriguez, Harper",months_25_60,57258,US_OZ
2018-03-21,2018,3,0000184792,25-29,25,MALE,BLACK,FACILITY_1,"Anderson, Harper",months_25_60,96211,US_OZ
2018-03-19,2018,3,0002308641,25-29,26,MALE,BLACK,FACILITY_1,"Garcia, Mia",months_25_60,79035,US_OZ
2018-03-17,2018,3,0007757469,25-29,29,MALE,HISPANIC,FACILITY_1,"Jones, Olivia",months_25_60,11987,US_OZ
2018-03-22,2018,3,0009917509,25-29,25,MALE,HISPANIC,FACILITY_1,"Rodriguez, James",months_25_60,48494,US_OZ
2018-03-02,2018,3,0007333941,25-29,29,MALE,WHITE,FACILITY_1,"Brown, Elijah",months_25_60,51185,US_OZ
2018-03-12,2018,3,0007879732,25-29,29,FEMALE,BLACK,FACILITY_1,"Smith, Elijah",months_25_60,49642,US_OZ
2018-03-14,2018,3,0001636349,25-29,27,FEMALE,HISPANIC,FACILITY_1,"Smith, Amelia",months_25_60,23283,US_OZ
2018-03-04,2018,3,0006238352,25-29,29,FEMALE,WHITE,FACILITY_1,"Garcia, Ava",months_25_60,85024,US_OZ
2018-03-18,2018,3,0001414398,25-29,27,MALE,BLACK,FACILITY_2,"Gonzales, Lucas",months_25_60,57442,US_OZ
2018-03-01,2018,3,0009114894,25-29,29,MALE,WHITE,FACILITY_2,"Jones, Elijah",months_25_60,91084,US_OZ
2018-03-04,2018,3,0001786028,25-29,28,MALE,WHITE,FACILITY_2,"Rodriguez, James",months_25_60,40229,US_OZ
2018-03-19,2018,3,0007862974,25-29,25,FEMALE,BLACK,FACILITY_2,"Garcia, Oliver",months_25_60,13914,US_OZ
2018-03-06,2018,3,0009482489,25-29,25,MALE,BLACK,FACILITY_3,"Williams, Oliver",months_25_60,84900,US_OZ
2018-03-14,2018,3,0000865059,25-29,28,MALE,BLACK,FACILITY_3,"Davis, Olivia",months_25_60,88452,US_OZ
2018-03-01,2018,3,0006022063,25-29,29,MALE,HISPANIC,FACILITY_3,"Brown, Evelyn",months_25_60,28090,US_OZ
2018-03-05,2018,3,0005125920,25-29,25,MALE,HISPANIC,FACILITY_3,"Johnson, Amelia",months_25_60,83103,US_OZ
2018-03-28,2018,3,0005426276,25-29,29,FEMALE,BLACK,FACILITY_3,"Rodriguez, Sophia",months_25_60,03140,US_OZ
2018-03-26,2018,3,0008908360,25-29,26,FEMALE,BLACK,FACILITY_3,"Anderson, William",months_25_60,23962,US_OZ
2018-03-27,2018,3,0004808339,25-29,26,FEMALE,HISPANIC,FACILITY_3,"Smith, Ava",months_25_60,96547,US_OZ
2018-03-24,2018,3,0009707270,25-29,26,FEMALE,HISPANIC,FACILITY_3,"Davis, Charlotte",months_25_60,09927,US_OZ
2018-03-05,2018,3,0003967360,25-29,25,MALE,WHITE,FACILITY_4,"Brown, Mia",months_25_60,07788,US_OZ
2018-03-06,2018,3,0005725221,25-29,28,FEMALE,WHITE,FACILITY_4,"Johnson, Noah",months_25_60,29084,US_OZ
2018-03-04,2018,3,0007928107,25-29,29,MALE,HISPANIC,FACILITY_5,"Smith, Liam",months_25_60,96667,US_OZ
2018-03-17,2018,3,0002433540,25-29,27,MALE,HISPANIC,FACILITY_5,"Anderson, Amelia",months_25_60,66392,US_OZ
2018-03-05,2018,3,0003048492,25-29,27,MALE,WHITE,FACILITY_5,"Brown, James",months_25_60,56298,US_OZ
2018-03-26,2018,3,0008741196,25-29,26,FEMALE,BLACK,FACILITY_5,"Gonzales, Olivia",months_25_60,90606,US_OZ
2018-03-04,2018,3,0002429739,30-34,34,MALE,HISPANIC,FACILITY_1,"Brown, Amelia",months_25_60,12614,US_OZ
2018-03-23,2018,3,0001100395,30-34,30,FEMALE,HISPANIC,FACILITY_1,"Brown, Noah",months_25_60,85954,US_OZ
2018-03-19,2018,3,0007857008,30-34,34,FEMALE,HISPANIC,FACILITY_1,"Anderson, Mason",months_25_60,63860,US_OZ
2018-03-16,2018,3,0001865355,30-34,33,FEMALE,WHITE,FACILITY_1,"Williams, Olivia",months_25_60,19322,US_OZ
2018-03-01,2018,3,0005939451,30-34,31,MALE,BLACK,FACILITY_2,"Davis, Liam",months_25_60,00684,US_OZ
2018-03-14,2018,3,0008138021,30-34,31,MALE,WHITE,FACILITY_2,"Brown, Mason",months_25_60,97526,US_OZ
2018-03-08,2018,3,0001151526,30-34,34,FEMALE,BLACK,FACILITY_2,"Garcia, Lucas",months_25_60,98122,US_OZ
2018-03-27,2018,3,0002986996,30-34,33,MALE,BLACK,FACILITY_3,"Johnson, William",months_25_60,48766,US_OZ
2018-03-03,2018,3,0007652746,30-34,32,MALE,WHITE,FACILITY_3,"Gonzales, Sophia",months_25_60,16303,US_OZ
2018-03-24,2018,3,0006879786,30-34,31,MALE,WHITE,FACILITY_3,"Garcia, Sophia",months_25_60,30860,US_OZ
2018-03-15,2018,3,0001549319,30-34,34,FEMALE,BLACK,FACILITY_3,"Rodriguez, Oliver",months_25_60,27095,US_OZ
2018-03-02,2018,3,0001211928,30-34,31,FEMALE,BLACK,FACILITY_3,"Gonzales, Noah",months_25_60,25597,US_OZ
2018-03-01,2018,3,0005178640,30-34,30,FEMALE,HISPANIC,FACILITY_3,"Brown, Liam",months_25_60,66194,US_OZ
2018-03-24,2018,3,0009666170,30-34,32,MALE,BLACK,FACILITY_4,"Smith, James",months_25_60,60347,US_OZ
2018-03-07,2018,3,0004210939,30-34,33,MALE,BLACK,FACILITY_4,"Williams, Mia",months_25_60,97735,US_OZ
2018-03-05,2018,3,0007665549,30-34,30,MALE,WHITE,FACILITY_4,"Smith, Mason",months_25_60,15428,US_OZ
2018-03-23,2018,3,0001226736,30-34,32,MALE,BLACK,FACILITY_5,"Gonzales, Sophia",months_25_60,59721,US_OZ
2018-03-04,2018,3,0002265132,30-34,30,MALE,BLACK,FACILITY_5,"Williams, Charlotte",months_25_60,16106,US_OZ
2018-03-18,2018,3,0005155904,30-34,34,MALE,WHITE,FACILITY_5,"Gonzales, William",months_25_60,37675,US_OZ
2018-03-07,2018,3,0002437653,30-34,34,MALE,WHITE,FACILITY_5,"Gonzales, Oliver",months_25_60,41738,US_OZ
2018-03-03,2018,3,0004867707,30-34,33,FEMALE,BLACK,FACILITY_5,"Davis, Liam",months_25_60,99464,US_OZ
2018-03-17,2018,3,0000953311,30-34,32,FEMALE,HISPANIC,FACILITY_5,"Davis, Harper",months_25_60,23897,US_OZ
2018-03-02,2018,3,0007961434,30-34,34,FEMALE,HISPANIC,FACILITY_5,"Johnson, Olivia",months_25_60,57664,US_OZ
2018-03-27,2018,3,0009993342,30-34,32,FEMALE,WHITE,FACILITY_5,"Jones, Benjamin",months_25_60,17291,US_OZ
2018-03-16,2018,3,0004192259,30-34,32,FEMALE,WHITE,FACILITY_5,"Davis, Ethan",months_25_60,12392,US_OZ
2018-03-02,2018,3,0001226038,60+,92,MALE,BLACK,FACILITY_1,"Rodriguez, Mia",months_25_60,36594,US_OZ
2018-03-10,2018,3,0006120897,60+,83,MALE,HISPANIC,FACILITY_1,"Garcia, William",months_25_60,58842,US_OZ
2018-03-19,2018,3,0008444696,60+,70,FEMALE,BLACK,FACILITY_1,"Anderson, Isabella",months_25_60,71820,US_OZ
2018-03-22,2018,3,0006923892,60+,69,FEMALE,BLACK,FACILITY_1,"Jones, Benjamin",months_25_60,36221,US_OZ
2018-03-26,2018,3,0004476592,60+,82,FEMALE,WHITE,FACILITY_1,"Garcia, Elijah",months_25_60,54148,US_OZ
2018-03-01,2018,3,0002774111,60+,97,FEMALE,WHITE,FACILITY_1,"Gonzales, Oliver",months_25_60,67388,US_OZ
2018-03-25,2018,3,0009308072,60+,88,MALE,BLACK,FACILITY_2,"Davis, Mason",months_25_60,23161,US_OZ
2018-03-26,2018,3,0006550911,60+,78,MALE,BLACK,FACILITY_2,"Smith, Elijah",months_25_60,12299,US_OZ
2018-03-17,2018,3,0009060738,60+,68,MALE,HISPANIC,FACILITY_2,"Garcia, Harper",months_25_60,64484,US_OZ
2018-03-08,2018,3,0008854500,60+,84,MALE,HISPANIC,FACILITY_2,"Smith, Ava",months_25_60,05437,US_OZ
2018-03-07,2018,3,0007446130,60+,64,FEMALE,HISPANIC,FACILITY_2,"Rodriguez, Sophia",months_25_60,98370,US_OZ
2018-03-26,2018,3,0003239196,60+,97,FEMALE,HISPANIC,FACILITY_2,"Johnson, Emma",months_25_60,40670,US_OZ
2018-03-07,2018,3,0005780503,60+,71,MALE,BLACK,FACILITY_3,"Davis, Olivia",months_25_60,54650,US_OZ
2018-03-15,2018,3,0003922632,60+,70,MALE,WHITE,FACILITY_3,"Davis, James",months_25_60,82333,US_OZ
2018-03-15,2018,3,0002167227,60+,99,FEMALE,HISPANIC,FACILITY_3,"Smith, James",months_25_60,62225,US_OZ
2018-03-12,2018,3,0007151640,60+,83,FEMALE,HISPANIC,FACILITY_3,"Rodriguez, Noah",months_25_60,47283,US_OZ
2018-03-16,2018,3,0009394138,60+,92,FEMALE,WHITE,FACILITY_3,"Smith, Benjamin",months_25_60,41310,US_OZ
2018-03-10,2018,3,0006398311,60+,81,MALE,HISPANIC,FACILITY_4,"Smith, Mason",months_25_60,80048,US_OZ
2018-03-28,2018,3,0008435252,60+,93,MALE,WHITE,FACILITY_4,"Anderson, Olivia",months_25_60,97645,US_OZ
2018-03-24,2018,3,0004097508,60+,62,MALE,WHITE,FACILITY_4,"Johnson, Noah",months_25_60,15067,US_OZ
2018-03-27,2018,3,0008054715,60+,79,FEMALE,BLACK,FACILITY_4,"Jones, James",months_25_60,54506,US_OZ
2018-03-18,2018,3,0000911203,60+,66,FEMALE,HISPANIC,FACILITY_4,"Smith, Sophia",months_25_60,71370,US_OZ
2018-03-23,2018,3,0009804241,60+,83,FEMALE,WHITE,FACILITY_4,"Garcia, Olivia",months_25_60,57350,US_OZ
2018-03-22,2018,3,0002294506,60+,80,MALE,BLACK,FACILITY_5,"Smith, Noah",months_25_60,11176,US_OZ
2018-03-27,2018,3,0005383205,60+,82,MALE,HISPANIC,FACILITY_5,"Williams, Harper",months_25_60,63379,US_OZ
2018-03-23,2018,3,0005152111,60+,76,MALE,WHITE,FACILITY_5,"Jones, Isabella",months_25_60,29454,US_OZ
2018-03-05,2018,3,0007488218,60+,61,FEMALE,BLACK,FACILITY_5,"Smith, Lucas",months_25_60,18927,US_OZ
2018-03-11,2018,3,0007517099,60+,65,FEMALE,HISPANIC,FACILITY_5,"Davis, Elijah",months_25_60,71685,US_OZ
2018-03-20,2018,3,0003972176,60+,71,FEMALE,HISPANIC,FACILITY_5,"Johnson, Mason",months_25_60,06944,US_OZ
2018-03-11,2018,3,0003996072,60+,91,FEMALE,WHITE,FACILITY_5,"Johnson, Charlotte",months_25_60,39285,US_OZ
2018-04-27,2018,4,0003173714,<25,18,FEMALE,BLACK,FACILITY_1,"Davis, Benjamin",months_25_60,42756,US_OZ
2018-04-25,2018,4,0009981933,<25,18,FEMALE,HISPANIC,FACILITY_1,"Rodriguez, Mia",months_25_60,76365,US_OZ
2018-04-24,2018,4,0001526119,<25,20,FEMALE,WHITE,FACILITY_1,"Brown, Mason",months_25_60,89892,US_OZ
2018-04-04,2018,4,0009263292,<25,22,FEMALE,WHITE,FACILITY_1,"Brown, William",months_25_60,57074,US_OZ
2018-04-07,2018,4,0003635205,<25,19,MALE,HISPANIC,FACILITY_2,"Johnson, Liam",months_25_60,98163,US_OZ
2018-04-18,2018,4,0004332237,<25,22,MALE,WHITE,FACILITY_2,"Rodriguez, Ava",months_25_60,56811,US_OZ
2018-04-05,2018,4,0006093938,<25,24,MALE,WHITE,FACILITY_2,"Gonzales, Emma",months_25_60,56182,US_OZ
2018-04-11,2018,4,0004779958,<25,18,FEMALE,BLACK,FACILITY_2,"Garcia, Harper",months_25_60,54984,US_OZ
2018-04-05,2018,4,0007622362,<25,24,FEMALE,HISPANIC,FACILITY_2,"Anderson, Amelia",months_25_60,91564,US_OZ
2018-04-10,2018,4,0009093870,<25,18,FEMALE,WHITE,FACILITY_2,"Gonzales, Lucas",months_25_60,02421,US_OZ
2018-04-10,2018,4,0007058420,<25,20,FEMALE,WHITE,FACILITY_2,"Williams, Sophia",months_25_60,48001,US_OZ
2018-04-27,2018,4,0001607880,<25,21,MALE,HISPANIC,FACILITY_3,"Jones, Ethan",months_25_60,22911,US_OZ
2018-04-26,2018,4,0002334284,<25,20,MALE,HISPANIC,FACILITY_3,"Brown, Liam",months_25_60,10338,US_OZ
2018-04-04,2018,4,0005099064,<25,21,MALE,WHITE,FACILITY_3,"Smith, Ava",months_25_60,82374,US_OZ
2018-04-25,2018,4,0006068702,<25,21,FEMALE,BLACK,FACILITY_3,"Gonzales, Emma",months_25_60,77889,US_OZ
2018-04-15,2018,4,0002777739,<25,21,FEMALE,HISPANIC,FACILITY_3,"Johnson, William",months_25_60,58752,US_OZ
2018-04-09,2018,4,0009635876,<25,20,MALE,HISPANIC,FACILITY_4,"Williams, Mason",months_25_60,17504,US_OZ
2018-04-04,2018,4,0009065489,<25,22,MALE,WHITE,FACILITY_4,"Johnson, Elijah",months_25_60,21553,US_OZ
2018-04-24,2018,4,0002033671,<25,20,MALE,WHITE,FACILITY_4,"Rodriguez, Charlotte",months_25_60,34553,US_OZ
2018-04-02,2018,4,0001001954,<25,19,FEMALE,BLACK,FACILITY_4,"Anderson, Emma",months_25_60,96059,US_OZ
2018-04-26,2018,4,0006592470,<25,20,FEMALE,BLACK,FACILITY_4,"Anderson, Amelia",months_25_60,68491,US_OZ
2018-04-26,2018,4,0008146110,<25,23,FEMALE,HISPANIC,FACILITY_4,"Smith, Ethan",months_25_60,84967,US_OZ
2018-04-17,2018,4,0009943146,<25,23,FEMALE,WHITE,FACILITY_4,"Rodriguez, Lucas",months_25_60,56981,US_OZ
2018-04-17,2018,4,0001664717,<25,22,FEMALE,WHITE,FACILITY_4,"Davis, Mason",months_25_60,04580,US_OZ
2018-04-04,2018,4,0003723597,25-29,25,MALE,BLACK,FACILITY_1,"Brown, Mason",months_25_60,11522,US_OZ
2018-04-08,2018,4,0003890362,25-29,25,FEMALE,BLACK,FACILITY_1,"Rodriguez, Elijah",months_25_60,34690,US_OZ
2018-04-22,2018,4,0006701948,25-29,28,FEMALE,BLACK,FACILITY_1,"Smith, Evelyn",months_25_60,75198,US_OZ
2018-04-15,2018,4,0001083703,25-29,28,FEMALE,WHITE,FACILITY_1,"Williams, Ethan",months_25_60,64500,US_OZ
2018-04-16,2018,4,0008430351,25-29,26,MALE,BLACK,FACILITY_2,"Garcia, Emma",months_25_60,88238,US_OZ
2018-04-06,2018,4,0005798909,25-29,26,MALE,HISPANIC,FACILITY_2,"Garcia, Oliver",months_25_60,01290,US_OZ
2018-04-01,2018,4,0009087742,25-29,26,MALE,WHITE,FACILITY_2,"Brown, Liam",months_25_60,13490,US_OZ
2018-04-28,2018,4,0002295701,25-29,27,MALE,WHITE,FACILITY_2,"Anderson, Ava",months_25_60,41748,US_OZ
2018-04-15,2018,4,0003543605,25-29,29,FEMALE,HISPANIC,FACILITY_2,"Jones, Mason",months_25_60,41644,US_OZ
2018-04-13,2018,4,0000320704,25-29,28,FEMALE,WHITE,FACILITY_2,"Jones, Elijah",months_25_60,20980,US_OZ
2018-04-22,2018,4,0001619799,25-29,25,MALE,BLACK,FACILITY_3,"Garcia, Oliver",months_25_60,99452,US_OZ
2018-04-23,2018,4,0006963620,25-29,26,MALE,BLACK,FACILITY_3,"Brown, Harper",months_25_60,63260,US_OZ
